433.5225,50.56586,433.5225,39.94913,449.2644,39.94913,449.2644,50.56586
433.5225,50.56586,433.5225,39.94913,449.2644,39.94913,449.2644,50.56586
435.0877,50.56586,435.0877,39.94913,450.8297,39.94913,450.8297,50.56586
435.0877,50.56586,435.0877,39.94913,450.8297,39.94913,450.8297,50.56586
436.653,50.56586,436.653,39.94913,452.3949,39.94913,452.3949,50.56586
436.653,50.56586,436.653,39.94913,452.3949,39.94913,452.3949,50.56586
436.653,50.56586,436.653,39.94913,452.3949,39.94913,452.3949,50.56586
436.653,50.56586,436.653,39.94913,452.3949,39.94913,452.3949,50.56586
436.653,50.56586,436.653,39.94913,452.3949,39.94913,452.3949,50.56586
436.653,52.13025,436.653,41.51352,452.3949,41.51352,452.3949,52.13025
438.2182,52.13025,438.2182,41.51352,453.9601,41.51352,453.9601,52.13025
439.7834,52.13025,439.7834,41.51352,455.5253,41.51352,455.5253,52.13025
439.7834,52.13025,439.7834,41.51352,455.5253,41.51352,455.5253,52.13025
439.7834,55.25903,439.7834,44.64229,455.5253,44.64229,455.5253,55.25903
439.7834,55.25903,439.7834,44.64229,455.5253,44.64229,455.5253,55.25903
439.7834,55.25903,439.7834,44.64229,455.5253,44.64229,455.5253,55.25903
441.3486,56.82341,441.3486,46.20668,457.0905,46.20668,457.0905,56.82341
441.3486,58.3878,441.3486,47.77107,457.0905,47.77107,457.0905,58.3878
442.9138,58.3878,442.9138,47.77107,458.6557,47.77107,458.6557,58.3878
442.9138,59.95219,442.9138,49.33546,458.6557,49.33546,458.6557,59.95219
442.9138,61.51658,442.9138,50.89985,458.6557,50.89985,458.6557,61.51658
442.9138,61.51658,442.9138,50.89985,458.6557,50.89985,458.6557,61.51658
442.9138,63.08097,442.9138,52.46423,458.6557,52.46423,458.6557,63.08097
442.9138,64.64536,442.9138,54.02862,458.6557,54.02862,458.6557,64.64536
442.9138,66.20974,442.9138,55.59301,458.6557,55.59301,458.6557,66.20974
442.9138,66.20974,442.9138,55.59301,458.6557,55.59301,458.6557,66.20974
442.9138,66.20974,442.9138,55.59301,458.6557,55.59301,458.6557,66.20974
442.9138,66.20974,442.9138,55.59301,458.6557,55.59301,458.6557,66.20974
442.9138,67.77412,442.9138,57.1574,458.6557,57.1574,458.6557,67.77412
442.9138,69.33851,442.9138,58.72179,458.6557,58.72179,458.6557,69.33851
442.9138,70.90289,442.9138,60.28617,458.6557,60.28617,458.6557,70.90289
441.3486,70.90289,441.3486,60.28617,457.0905,60.28617,457.0905,70.90289
441.3486,70.90289,441.3486,60.28617,457.0905,60.28617,457.0905,70.90289
441.3486,72.46728,441.3486,61.85056,457.0905,61.85056,457.0905,72.46728
441.3486,72.46728,441.3486,61.85056,457.0905,61.85056,457.0905,72.46728
439.7834,72.46728,439.7834,61.85056,455.5253,61.85056,455.5253,72.46728
439.7834,72.46728,439.7834,61.85056,455.5253,61.85056,455.5253,72.46728
438.2182,72.46728,438.2182,61.85056,453.9601,61.85056,453.9601,72.46728
438.2182,72.46728,438.2182,61.85056,453.9601,61.85056,453.9601,72.46728
438.2182,72.46728,438.2182,61.85056,453.9601,61.85056,453.9601,72.46728
438.2182,72.46728,438.2182,61.85056,453.9601,61.85056,453.9601,72.46728
436.653,70.90289,436.653,60.28617,452.3949,60.28617,452.3949,70.90289
436.653,70.90289,436.653,60.28617,452.3949,60.28617,452.3949,70.90289
435.0877,70.90289,435.0877,60.28617,450.8297,60.28617,450.8297,70.90289
435.0877,69.33851,435.0877,58.72179,450.8297,58.72179,450.8297,69.33851
435.0877,69.33851,435.0877,58.72179,450.8297,58.72179,450.8297,69.33851
433.5225,67.77412,433.5225,57.1574,449.2644,57.1574,449.2644,67.77412
433.5225,66.20974,433.5225,55.59301,449.2644,55.59301,449.2644,66.20974
433.5225,66.20974,433.5225,55.59301,449.2644,55.59301,449.2644,66.20974
433.5225,66.20974,433.5225,55.59301,449.2644,55.59301,449.2644,66.20974
433.5225,66.20974,433.5225,55.59301,449.2644,55.59301,449.2644,66.20974
431.9573,64.64536,431.9573,54.02862,447.6992,54.02862,447.6992,64.64536
431.9573,64.64536,431.9573,54.02862,447.6992,54.02862,447.6992,64.64536
430.3921,64.64536,430.3921,54.02862,446.134,54.02862,446.134,64.64536
430.3921,64.64536,430.3921,54.02862,446.134,54.02862,446.134,64.64536
430.3921,64.64536,430.3921,54.02862,446.134,54.02862,446.134,64.64536
431.9573,64.64536,431.9573,54.02862,447.6992,54.02862,447.6992,64.64536
431.9573,64.64536,431.9573,54.02862,447.6992,54.02862,447.6992,64.64536
430.3921,64.64536,430.3921,54.02862,446.134,54.02862,446.134,64.64536
430.3921,64.64536,430.3921,54.02862,446.134,54.02862,446.134,64.64536
430.3921,64.64536,430.3921,54.02862,446.134,54.02862,446.134,64.64536
430.3921,64.64536,430.3921,54.02862,446.134,54.02862,446.134,64.64536
430.3921,64.64536,430.3921,54.02862,446.134,54.02862,446.134,64.64536
430.3921,66.20974,430.3921,55.59301,446.134,55.59301,446.134,66.20974
430.3921,66.20974,430.3921,55.59301,446.134,55.59301,446.134,66.20974
428.8269,67.77412,428.8269,57.1574,444.5688,57.1574,444.5688,67.77412
430.3921,67.77412,430.3921,57.1574,446.134,57.1574,446.134,67.77412
430.3921,69.33851,430.3921,58.72179,446.134,58.72179,446.134,69.33851
430.3921,69.33851,430.3921,58.72179,446.134,58.72179,446.134,69.33851
430.3921,70.90289,430.3921,60.28617,446.134,60.28617,446.134,70.90289
430.3921,72.46728,430.3921,61.85056,446.134,61.85056,446.134,72.46728
430.3921,72.46728,430.3921,61.85056,446.134,61.85056,446.134,72.46728
430.3921,72.46728,430.3921,61.85056,446.134,61.85056,446.134,72.46728
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,74.03166,430.3921,63.41495,446.134,63.41495,446.134,74.03166
430.3921,72.46728,430.3921,61.85056,446.134,61.85056,446.134,72.46728
430.3921,72.46728,430.3921,61.85056,446.134,61.85056,446.134,72.46728
431.9573,72.46728,431.9573,61.85056,447.6992,61.85056,447.6992,72.46728
431.9573,70.90289,431.9573,60.28617,447.6992,60.28617,447.6992,70.90289
430.3921,70.90289,430.3921,60.28617,446.134,60.28617,446.134,70.90289
430.3921,69.33851,430.3921,58.72179,446.134,58.72179,446.134,69.33851
430.3921,69.33851,430.3921,58.72179,446.134,58.72179,446.134,69.33851
430.3921,67.77412,430.3921,57.1574,446.134,57.1574,446.134,67.77412
431.9573,67.77412,431.9573,57.1574,447.6992,57.1574,447.6992,67.77412
431.9573,66.20974,431.9573,55.59301,447.6992,55.59301,447.6992,66.20974
431.9573,66.20974,431.9573,55.59301,447.6992,55.59301,447.6992,66.20974
431.9573,64.64536,431.9573,54.02862,447.6992,54.02862,447.6992,64.64536
431.9573,63.08097,431.9573,52.46423,447.6992,52.46423,447.6992,63.08097
431.9573,61.51658,431.9573,50.89985,447.6992,50.89985,447.6992,61.51658
431.9573,61.51658,431.9573,50.89985,447.6992,50.89985,447.6992,61.51658
433.5225,59.95219,433.5225,49.33546,449.2644,49.33546,449.2644,59.95219
433.5225,59.95219,433.5225,49.33546,449.2644,49.33546,449.2644,59.95219
433.5225,58.3878,433.5225,47.77107,449.2644,47.77107,449.2644,58.3878
433.5225,58.3878,433.5225,47.77107,449.2644,47.77107,449.2644,58.3878
433.5225,58.3878,433.5225,47.77107,449.2644,47.77107,449.2644,58.3878
433.5225,58.3878,433.5225,47.77107,449.2644,47.77107,449.2644,58.3878
433.5225,58.3878,433.5225,47.77107,449.2644,47.77107,449.2644,58.3878
435.0877,56.82341,435.0877,46.20668,450.8297,46.20668,450.8297,56.82341
435.0877,56.82341,435.0877,46.20668,450.8297,46.20668,450.8297,56.82341
435.0877,56.82341,435.0877,46.20668,450.8297,46.20668,450.8297,56.82341
435.0877,56.82341,435.0877,46.20668,450.8297,46.20668,450.8297,56.82341
435.0877,58.3878,435.0877,47.77107,450.8297,47.77107,450.8297,58.3878
435.0877,59.95219,435.0877,49.33546,450.8297,49.33546,450.8297,59.95219
435.0877,61.51658,435.0877,50.89985,450.8297,50.89985,450.8297,61.51658
435.0877,61.51658,435.0877,50.89985,450.8297,50.89985,450.8297,61.51658
433.5225,64.64536,433.5225,52.46423,450.8297,52.46423,450.8297,64.64536
433.5225,66.20974,433.5225,54.02862,450.8297,54.02862,450.8297,66.20974
433.5225,67.77412,433.5225,55.59301,450.8297,55.59301,450.8297,67.77412
433.5225,69.33851,433.5225,57.1574,450.8297,57.1574,450.8297,69.33851
433.5225,70.90289,433.5225,58.72179,450.8297,58.72179,450.8297,70.90289
433.5225,74.03167,433.5225,61.85056,450.8297,61.85056,450.8297,74.03167
433.5225,77.16045,433.5225,64.97934,450.8297,64.97934,450.8297,77.16045
433.5225,78.72483,433.5225,66.54372,450.8297,66.54372,450.8297,78.72483
433.5225,81.85361,433.5225,69.6725,450.8297,69.6725,450.8297,81.85361
433.5225,83.41799,433.5225,71.23689,450.8297,71.23689,450.8297,83.41799
433.5225,86.54677,433.5225,74.36566,450.8297,74.36566,450.8297,86.54677
433.5225,88.11115,433.5225,75.93005,450.8297,75.93005,450.8297,88.11115
431.9573,91.23993,431.9573,79.05882,449.2644,79.05882,449.2644,91.23993
431.9573,92.80431,431.9573,80.62321,449.2644,80.62321,449.2644,92.80431
431.9573,94.3687,431.9573,82.18759,449.2644,82.18759,449.2644,94.3687
431.9573,95.93308,431.9573,83.75198,449.2644,83.75198,449.2644,95.93308
431.9573,97.49747,431.9573,85.31636,449.2644,85.31636,449.2644,97.49747
431.9573,97.49747,431.9573,85.31636,449.2644,85.31636,449.2644,97.49747
430.3921,97.49747,430.3921,85.31636,447.6992,85.31636,447.6992,97.49747
430.3921,99.06185,430.3921,86.88074,447.6992,86.88074,447.6992,99.06185
430.3921,99.06185,430.3921,86.88074,447.6992,86.88074,447.6992,99.06185
430.3921,99.06185,430.3921,86.88074,447.6992,86.88074,447.6992,99.06185
430.3921,99.06185,430.3921,86.88074,447.6992,86.88074,447.6992,99.06185
430.3921,99.06185,430.3921,86.88074,447.6992,86.88074,447.6992,99.06185
430.3921,97.49747,430.3921,85.31636,447.6992,85.31636,447.6992,97.49747
430.3921,95.93308,430.3921,83.75198,447.6992,83.75198,447.6992,95.93308
430.3921,95.93308,430.3921,83.75198,447.6992,83.75198,447.6992,95.93308
428.8269,94.3687,428.8269,82.18759,446.134,82.18759,446.134,94.3687
428.8269,92.80431,428.8269,80.62321,446.134,80.62321,446.134,92.80431
428.8269,89.67554,428.8269,77.49443,446.134,77.49443,446.134,89.67554
428.8269,88.11115,428.8269,75.93005,446.134,75.93005,446.134,88.11115
428.8269,86.54677,428.8269,74.36566,446.134,74.36566,446.134,86.54677
428.8269,84.98238,428.8269,72.80128,446.134,72.80128,446.134,84.98238
428.8269,81.85361,428.8269,69.6725,446.134,69.6725,446.134,81.85361
428.8269,78.72483,428.8269,66.54372,446.134,66.54372,446.134,78.72483
428.8269,77.16045,428.8269,64.97934,446.134,64.97934,446.134,77.16045
428.8269,75.59606,428.8269,63.41495,446.134,63.41495,446.134,75.59606
428.8269,72.46729,428.8269,60.28617,446.134,60.28617,446.134,72.46729
428.8269,70.9029,428.8269,58.72179,446.134,58.72179,446.134,70.9029
428.8269,67.77412,428.8269,55.59301,446.134,55.59301,446.134,67.77412
428.8269,66.20974,428.8269,54.02862,446.134,54.02862,446.134,66.20974
428.8269,64.64536,428.8269,52.46423,446.134,52.46423,446.134,64.64536
428.8269,64.64536,428.8269,52.46423,446.134,52.46423,446.134,64.64536
428.8269,63.08097,428.8269,50.89985,446.134,50.89985,446.134,63.08097
428.8269,61.51658,428.8269,49.33546,446.134,49.33546,446.134,61.51658
430.3921,61.51658,430.3921,49.33546,447.6992,49.33546,447.6992,61.51658
430.3921,61.51658,430.3921,49.33546,447.6992,49.33546,447.6992,61.51658
430.3921,61.51658,430.3921,49.33546,447.6992,49.33546,447.6992,61.51658
430.3921,61.51658,430.3921,49.33546,447.6992,49.33546,447.6992,61.51658
430.3921,61.51658,430.3921,49.33546,447.6992,49.33546,447.6992,61.51658
431.9573,63.08097,431.9573,50.89985,449.2644,50.89985,449.2644,63.08097
431.9573,63.08097,431.9573,50.89985,449.2644,50.89985,449.2644,63.08097
433.5225,63.08097,433.5225,50.89985,450.8297,50.89985,450.8297,63.08097
433.5225,64.64536,433.5225,52.46423,450.8297,52.46423,450.8297,64.64536
433.5225,66.20974,433.5225,54.02862,450.8297,54.02862,450.8297,66.20974
433.5225,67.77412,433.5225,55.59301,450.8297,55.59301,450.8297,67.77412
435.0877,69.33851,435.0877,57.1574,452.3949,57.1574,452.3949,69.33851
435.0877,70.90289,435.0877,58.72179,452.3949,58.72179,452.3949,70.90289
435.0877,72.46728,435.0877,60.28617,452.3949,60.28617,452.3949,72.46728
436.653,75.59605,436.653,63.41495,453.9601,63.41495,453.9601,75.59605
436.653,77.16044,436.653,64.97934,453.9601,64.97934,453.9601,77.16044
436.653,78.72482,436.653,66.54372,453.9601,66.54372,453.9601,78.72482
436.653,81.8536,436.653,69.6725,453.9601,69.6725,453.9601,81.8536
436.653,83.41798,436.653,71.23689,453.9601,71.23689,453.9601,83.41798
436.653,84.98237,436.653,72.80127,453.9601,72.80127,453.9601,84.98237
438.2182,86.54675,438.2182,74.36565,455.5253,74.36565,455.5253,86.54675
438.2182,88.11114,438.2182,75.93004,455.5253,75.93004,455.5253,88.11114
438.2182,89.67552,438.2182,77.49442,455.5253,77.49442,455.5253,89.67552
438.2182,91.23991,438.2182,79.05881,455.5253,79.05881,455.5253,91.23991
438.2182,92.80429,438.2182,80.62319,455.5253,80.62319,455.5253,92.80429
438.2182,94.36868,438.2182,82.18758,455.5253,82.18758,455.5253,94.36868
439.7834,95.93306,439.7834,83.75196,457.0905,83.75196,457.0905,95.93306
439.7834,95.93306,439.7834,83.75196,457.0905,83.75196,457.0905,95.93306
439.7834,95.93306,439.7834,83.75196,457.0905,83.75196,457.0905,95.93306
439.7834,97.49744,439.7834,85.31635,457.0905,85.31635,457.0905,97.49744
439.7834,97.49744,439.7834,85.31635,457.0905,85.31635,457.0905,97.49744
439.7834,97.49744,439.7834,85.31635,457.0905,85.31635,457.0905,97.49744
439.7834,97.49744,439.7834,85.31635,457.0905,85.31635,457.0905,97.49744
439.7834,97.49744,439.7834,85.31635,457.0905,85.31635,457.0905,97.49744
439.7834,97.49744,439.7834,85.31635,457.0905,85.31635,457.0905,97.49744
439.7834,97.49744,439.7834,85.31635,457.0905,85.31635,457.0905,97.49744
441.3486,95.93306,441.3486,83.75196,458.6557,83.75196,458.6557,95.93306
441.3486,95.93306,441.3486,83.75196,458.6557,83.75196,458.6557,95.93306
441.3486,95.93306,441.3486,83.75196,458.6557,83.75196,458.6557,95.93306
441.3486,94.36868,441.3486,82.18758,458.6557,82.18758,458.6557,94.36868
441.3486,94.36868,441.3486,82.18758,458.6557,82.18758,458.6557,94.36868
441.3486,92.80429,441.3486,80.62319,458.6557,80.62319,458.6557,92.80429
439.7834,91.23991,439.7834,79.05881,457.0905,79.05881,457.0905,91.23991
439.7834,91.23991,439.7834,79.05881,457.0905,79.05881,457.0905,91.23991
439.7834,89.67552,439.7834,77.49442,457.0905,77.49442,457.0905,89.67552
439.7834,89.67552,439.7834,77.49442,457.0905,77.49442,457.0905,89.67552
439.7834,88.11114,439.7834,75.93004,457.0905,75.93004,457.0905,88.11114
438.2182,88.11114,438.2182,75.93004,455.5253,75.93004,455.5253,88.11114
438.2182,86.54675,438.2182,74.36565,455.5253,74.36565,455.5253,86.54675
439.7834,86.54675,439.7834,74.36565,457.0905,74.36565,457.0905,86.54675
439.7834,86.54675,439.7834,74.36565,457.0905,74.36565,457.0905,86.54675
439.7834,84.98237,439.7834,72.80127,457.0905,72.80127,457.0905,84.98237
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,83.41798,438.2182,71.23689,455.5253,71.23689,455.5253,83.41798
438.2182,84.98237,438.2182,72.80127,455.5253,72.80127,455.5253,84.98237
438.2182,86.54675,438.2182,74.36565,455.5253,74.36565,455.5253,86.54675
438.2182,86.54675,438.2182,74.36565,455.5253,74.36565,455.5253,86.54675
438.2182,86.54675,438.2182,74.36565,455.5253,74.36565,455.5253,86.54675
438.2182,88.11114,438.2182,75.93004,455.5253,75.93004,455.5253,88.11114
439.7834,88.11114,439.7834,75.93004,457.0905,75.93004,457.0905,88.11114
439.7834,89.67552,439.7834,77.49442,457.0905,77.49442,457.0905,89.67552
439.7834,91.23991,439.7834,79.05881,457.0905,79.05881,457.0905,91.23991
439.7834,91.23991,439.7834,79.05881,457.0905,79.05881,457.0905,91.23991
439.7834,91.23991,439.7834,79.05881,457.0905,79.05881,457.0905,91.23991
441.3486,92.80429,441.3486,80.62319,458.6557,80.62319,458.6557,92.80429
441.3486,92.80429,441.3486,80.62319,458.6557,80.62319,458.6557,92.80429
441.3486,94.36868,441.3486,82.18758,458.6557,82.18758,458.6557,94.36868
441.3486,94.36868,441.3486,82.18758,458.6557,82.18758,458.6557,94.36868
441.3486,94.36868,441.3486,82.18758,458.6557,82.18758,458.6557,94.36868
441.3486,94.36868,441.3486,82.18758,460.2209,82.18758,460.2209,94.36868
441.3486,94.36868,441.3486,82.18758,460.2209,82.18758,460.2209,94.36868
441.3486,94.36868,441.3486,82.18758,460.2209,82.18758,460.2209,94.36868
441.3486,94.36868,441.3486,82.18758,460.2209,82.18758,460.2209,94.36868
442.9138,94.36868,442.9138,82.18758,461.7862,82.18758,461.7862,94.36868
442.9138,94.36868,442.9138,82.18758,461.7862,82.18758,461.7862,94.36868
442.9138,94.36868,442.9138,82.18758,461.7862,82.18758,461.7862,94.36868
442.9138,94.36868,442.9138,82.18758,461.7862,82.18758,461.7862,94.36868
444.479,92.80429,444.479,80.62319,463.3514,80.62319,463.3514,92.80429
444.479,91.23991,444.479,79.05881,463.3514,79.05881,463.3514,91.23991
444.479,91.23991,444.479,79.05881,463.3514,79.05881,463.3514,91.23991
446.0443,89.67552,446.0443,77.49442,464.9166,77.49442,464.9166,89.67552
446.0443,89.67552,446.0443,77.49442,464.9166,77.49442,464.9166,89.67552
446.0443,88.11114,446.0443,75.93004,464.9166,75.93004,464.9166,88.11114
446.0443,88.11114,446.0443,75.93004,464.9166,75.93004,464.9166,88.11114
446.0443,88.11114,446.0443,75.93004,463.3514,75.93004,463.3514,88.11114
444.479,86.54675,444.479,74.36565,463.3514,74.36565,463.3514,86.54675
444.479,86.54675,444.479,74.36565,464.9166,74.36565,464.9166,86.54675
446.0443,84.98237,446.0443,72.80127,464.9166,72.80127,464.9166,84.98237
446.0443,84.98237,446.0443,72.80127,464.9166,72.80127,464.9166,84.98237
446.0443,83.41798,446.0443,71.23689,464.9166,71.23689,464.9166,83.41798
446.0443,83.41798,446.0443,71.23689,464.9166,71.23689,464.9166,83.41798
446.0443,81.8536,446.0443,69.6725,464.9166,69.6725,464.9166,81.8536
446.0443,81.8536,446.0443,69.6725,466.4818,69.6725,466.4818,81.8536
447.6095,80.28922,447.6095,68.10812,468.047,68.10812,468.047,80.28922
447.6095,80.28922,447.6095,68.10812,468.047,68.10812,468.047,80.28922
447.6095,78.72483,447.6095,66.54373,468.047,66.54373,468.047,78.72483
447.6095,78.72483,447.6095,66.54373,468.047,66.54373,468.047,78.72483
447.6095,78.72483,447.6095,66.54373,468.047,66.54373,468.047,78.72483
447.6095,78.72483,447.6095,66.54373,468.047,66.54373,468.047,78.72483
447.6095,78.72483,447.6095,66.54373,468.047,66.54373,468.047,78.72483
447.6095,78.72483,447.6095,66.54373,468.047,66.54373,468.047,78.72483
447.6095,78.72483,447.6095,66.54373,468.047,66.54373,468.047,78.72483
447.6095,78.72483,447.6095,66.54373,468.047,66.54373,468.047,78.72483
449.1747,78.72483,449.1747,66.54373,469.6122,66.54373,469.6122,78.72483
449.1747,78.72483,449.1747,66.54373,469.6122,66.54373,469.6122,78.72483
449.1747,80.28922,449.1747,68.10812,469.6122,68.10812,469.6122,80.28922
449.1747,81.8536,449.1747,69.6725,469.6122,69.6725,469.6122,81.8536
449.1747,81.8536,449.1747,69.6725,469.6122,69.6725,469.6122,81.8536
450.7399,83.41798,450.7399,71.23689,471.1774,71.23689,471.1774,83.41798
450.7399,84.98237,450.7399,72.80127,471.1774,72.80127,471.1774,84.98237
449.1747,86.54675,449.1747,74.36565,469.6122,74.36565,469.6122,86.54675
449.1747,88.11114,449.1747,75.93004,469.6122,75.93004,469.6122,88.11114
449.1747,89.67552,449.1747,77.49442,469.6122,77.49442,469.6122,89.67552
449.1747,91.23991,449.1747,79.05881,469.6122,79.05881,469.6122,91.23991
447.6095,92.80429,447.6095,80.62319,468.047,80.62319,468.047,92.80429
447.6095,95.93307,447.6095,83.75197,468.047,83.75197,468.047,95.93307
447.6095,97.49745,447.6095,85.31635,468.047,85.31635,468.047,97.49745
447.6095,99.06184,447.6095,86.88074,468.047,86.88074,468.047,99.06184
449.1747,100.6262,449.1747,88.44512,469.6122,88.44512,469.6122,100.6262
447.6095,102.1906,447.6095,90.00951,468.047,90.00951,468.047,102.1906
447.6095,105.3194,447.6095,93.13828,468.047,93.13828,468.047,105.3194
447.6095,106.8838,447.6095,94.70267,468.047,94.70267,468.047,106.8838
447.6095,106.8838,447.6095,94.70267,468.047,94.70267,468.047,106.8838
447.6095,108.4482,447.6095,96.26705,468.047,96.26705,468.047,108.4482
447.6095,108.4482,447.6095,96.26705,468.047,96.26705,468.047,108.4482
446.0443,110.0125,446.0443,97.83144,466.4818,97.83144,466.4818,110.0125
444.479,110.0125,444.479,97.83144,464.9166,97.83144,464.9166,110.0125
444.479,110.0125,444.479,97.83144,464.9166,97.83144,464.9166,110.0125
444.479,110.0125,444.479,97.83144,464.9166,97.83144,464.9166,110.0125
444.479,110.0125,444.479,97.83144,464.9166,97.83144,464.9166,110.0125
444.479,110.0125,444.479,97.83144,464.9166,97.83144,464.9166,110.0125
444.479,110.0125,444.479,97.83144,464.9166,97.83144,464.9166,110.0125
444.479,106.8838,444.479,94.70266,464.9166,94.70266,464.9166,106.8838
444.479,106.8838,444.479,94.70266,464.9166,94.70266,464.9166,106.8838
444.479,105.3194,444.479,93.13828,464.9166,93.13828,464.9166,105.3194
444.479,103.755,444.479,91.57389,464.9166,91.57389,464.9166,103.755
444.479,100.6262,444.479,88.44511,464.9166,88.44511,464.9166,100.6262
444.479,99.06183,444.479,86.88073,464.9166,86.88073,464.9166,99.06183
444.479,95.93305,444.479,83.75195,464.9166,83.75195,464.9166,95.93305
444.479,94.36867,444.479,82.18757,464.9166,82.18757,464.9166,94.36867
444.479,91.23989,444.479,79.05879,464.9166,79.05879,464.9166,91.23989
444.479,89.67551,444.479,77.49441,464.9166,77.49441,464.9166,89.67551
